Model run by wuxiatian using Apollo 0.3.4 on R 4.4.2 for Darwin.
Please acknowledge the use of Apollo by citing Hess & Palma (2019)
  DOI 10.1016/j.jocm.2019.100170
  www.ApolloChoiceModelling.com

Model name                                  : piecewise_rangeloss_car_suv_lc_6c_1
Model description                           : LC model with 6 classes, piecewise linear range and range loss
Model run at                                : 2026-06-01 22:56:49.920892
Estimation method                           : bgw
Model diagnosis                             : Relative function convergence
Optimisation diagnosis                      : Maximum found
     hessian properties                     : Negative definite
     maximum eigenvalue                     : -0.525867
     reciprocal of condition number         : 7.59992e-06
Number of individuals                       : 2916
Number of rows in database                  : 17496
Number of modelled outcomes                 : 17496

Number of cores used                        :  6 
Model without mixing

LL(start)                                   : -17055.26
LL (whole model) at equal shares, LL(0)     : -24254.61
LL (whole model) at observed shares, LL(C)  : -24038.9
LL(final, whole model)                      : -16643.01
Rho-squared vs equal shares                  :  0.3138 
Adj.Rho-squared vs equal shares              :  0.3088 
Rho-squared vs observed shares               :  0.3077 
Adj.Rho-squared vs observed shares           :  0.3034 
AIC                                         :  33528.03 
BIC                                         :  34468.17 

LL(0,Class_1)                    : -24254.61
LL(final,Class_1)                : -60708.68
LL(0,Class_2)                    : -24254.61
LL(final,Class_2)                : -30779.94
LL(0,Class_3)                    : -24254.61
LL(final,Class_3)                : -27387.32
LL(0,Class_4)                    : -24254.61
LL(final,Class_4)                : -31471.52
LL(0,Class_5)                    : -24254.61
LL(final,Class_5)                : -23678.67
LL(0,Class_6)                    : -24254.61
LL(final,Class_6)                : -29417.75

Estimated parameters                        : 121
Time taken (hh:mm:ss)                       :  00:25:38.37 
     pre-estimation                         :  00:00:58.07 
     estimation                             :  00:02:16.16 
     post-estimation                        :  00:22:24.13 
Iterations                                  :  56  

Unconstrained optimisation.

Estimates:
                                 Estimate        s.e.   t.rat.(0)  p(2-sided)
gamma_risktaker_b                                  0.006206
gamma_hhincome_b                                  2.218e-06
gamma_ev_charge_b                                  0.011083
gamma_knowledge_ev_b                               0.005886
gamma_evb_environment_agree_b                      0.008595
gamma_evb_function_disagree_b                      0.003937
gamma_hhveh_fuel_b                                 0.058465
gamma_veh_range_b                                3.3356e-04
gamma_suv_b                                       -0.007664
delta_c                                           -0.055313
gamma_EV_rangeanxiety_c                           -0.009029
gamma_risktaker_c                                  0.004834
gamma_hhincome_c                                -3.1699e-04
gamma_ev_charge_c                                  0.015703
gamma_knowledge_ev_c                               0.002068
gamma_evb_environment_agree_c                      0.008223
gamma_evb_function_disagree_c                      0.006756
gamma_hhveh_fuel_c                                 0.053947
gamma_veh_range_c                               -6.6923e-04
gamma_suv_c                                       -0.010807
delta_d                                           -0.044160
gamma_EV_rangeanxiety_d                           -0.009052
gamma_risktaker_d                                  0.003410
gamma_hhincome_d                                -1.3510e-04
gamma_ev_charge_d                                  0.006136
gamma_knowledge_ev_d                               0.007569
gamma_evb_environment_agree_d                      0.006620
gamma_evb_function_disagree_d                     -0.003900
gamma_hhveh_fuel_d                                 0.061377
gamma_veh_range_d                                9.3697e-04
gamma_suv_d                                       -0.002996
delta_e                                           -0.024912
gamma_EV_rangeanxiety_e                           -0.014057
gamma_risktaker_e                                  0.011443
gamma_hhincome_e                                 2.2115e-04
gamma_ev_charge_e                                  0.008699
gamma_knowledge_ev_e                               0.010757
gamma_evb_environment_agree_e                      0.007241
gamma_evb_function_disagree_e                     -0.013052
gamma_hhveh_fuel_e                                 0.046451
gamma_veh_range_e                                 -0.001521
gamma_suv_e                                       -0.013238
delta_f                                           -0.155875
gamma_EV_rangeanxiety_f                           -0.013723
gamma_risktaker_f                                  0.049883
gamma_hhincome_f                                   0.001334
gamma_ev_charge_f                                  0.013004
gamma_knowledge_ev_f                              -0.002001
gamma_evb_environment_agree_f                      0.005542
gamma_evb_function_disagree_f                      0.045477
gamma_hhveh_fuel_f                                 0.128329
gamma_veh_range_f                                  0.014287
gamma_suv_f                                        0.030397
                                          gamma_veh_range_f
b_no_choice_a                                   -6.3265e-04
b_mileage_a                                        0.005856
b_range_pw1_a                                     -0.023773
