Model run by xnw17 using Apollo 0.3.6 on R 4.5.2 for Darwin.
Please acknowledge the use of Apollo by citing Hess & Palma (2019)
  DOI 10.1016/j.jocm.2019.100170
  www.ApolloChoiceModelling.com

Model name                                  : piecewise_rangeloss_car_suv_lc_6c_1
Model description                           : LC model with 6 classes, piecewise linear range and range loss
Model run at                                : 2026-06-08 18:49:00.387496
Estimation method                           : bgw
Estimation diagnosis                        : Relative function convergence (favorable)
Optimisation diagnosis                      : Maximum found
     hessian properties                     : Negative definite
     maximum eigenvalue                     : -0.39362
     reciprocal of condition number         : 4.84466e-06
Number of individuals                       : 2916
Number of rows in database                  : 17496
Number of modelled outcomes                 : 17496

Number of cores used                        :  6 
Model without mixing

LL(start)                                   : -16551.37
LL (whole model) at equal shares, LL(0)     : -24254.61
LL (whole model) at observed shares, LL(C)  : -24038.9
LL(final, whole model)                      : -16537.86
Rho-squared vs equal shares                  :  0.3182 
Adj.Rho-squared vs equal shares              :  0.3132 
Rho-squared vs observed shares               :  0.312 
Adj.Rho-squared vs observed shares           :  0.3078 
AIC                                         :  33317.72 
BIC                                         :  34257.86 

LL(0,Class_1)                    : -24254.61
LL(final,Class_1)                : -63907.52
LL(0,Class_2)                    : -24254.61
LL(final,Class_2)                : -31075.07
LL(0,Class_3)                    : -24254.61
LL(final,Class_3)                : -35830.22
LL(0,Class_4)                    : -24254.61
LL(final,Class_4)                : -26200.61
LL(0,Class_5)                    : -24254.61
LL(final,Class_5)                : -23322.57
LL(0,Class_6)                    : -24254.61
LL(final,Class_6)                : -37317.31

Estimated parameters                        : 121
Time taken (hh:mm:ss)                       :  00:08:17.6 
     pre-estimation                         :  00:00:14.56 
     estimation                             :  00:00:8.63 
     post-estimation                        :  00:07:54.42 
Iterations                                  :  12  

Unconstrained optimisation.

Estimates:
                                 Estimate        s.e.   t.rat.(0)  p(2-sided)
gamma_suv_d                                     -4.6169e-04
delta_e                                           -0.054891
gamma_EV_rangeanxiety_e                           -0.002888
gamma_risktaker_e                                  0.006691
gamma_hhincome_e                                  8.352e-05
gamma_ev_charge_e                                  0.008494
gamma_knowledge_ev_e                               0.001701
gamma_evb_environment_agree_e                    7.5868e-04
gamma_evb_function_disagree_e                     -0.005380
gamma_hhveh_fuel_e                                 0.054613
gamma_veh_range_e                                8.3403e-04
gamma_suv_e                                       -0.001535
delta_f                                           -0.051198
gamma_EV_rangeanxiety_f                           -0.003339
gamma_risktaker_f                                  0.006898
gamma_hhincome_f                                  3.378e-05
gamma_ev_charge_f                                  0.008083
gamma_knowledge_ev_f                               0.001442
gamma_evb_environment_agree_f                    5.8518e-04
gamma_evb_function_disagree_f                     -0.006661
gamma_hhveh_fuel_f                                 0.052559
gamma_veh_range_f                                -2.075e-05
gamma_suv_f                                     -8.6161e-04
                                          gamma_veh_range_b
b_no_choice_a                                     -0.001859
b_mileage_a                                        0.003622
b_range_pw1_a                                     -0.009337
b_range_pw2_a                                     -0.003258
b_range_pw3_a                                     -0.001682
b_loss_pw1_a                                     4.2248e-04
b_loss_pw2_a                                    -1.5140e-04
b_loss_pw3_a                                     2.8570e-04
b_packreplace_a                                    0.002368
b_cellreplace_a                                 -6.4536e-04
b_price_a                                       -2.5883e-04
b_no_choice_b                                      0.006887
b_mileage_b                                      -3.827e-05
b_range_pw1_b                                      0.001525
b_range_pw2_b                                    2.1712e-04
b_range_pw3_b                                      0.002194
b_loss_pw1_b                                     3.0322e-04
b_loss_pw2_b                                     1.8504e-04
b_loss_pw3_b                                     -1.223e-05
b_packreplace_b                                  2.6724e-04
b_cellreplace_b                                  6.5315e-04
b_price_b                                        -1.985e-05
b_no_choice_c                                     -0.005252
b_mileage_c                                      1.0421e-04
b_range_pw1_c                                      0.001158
b_range_pw2_c                                      0.002455
b_range_pw3_c                                      0.008486
b_loss_pw1_c                                     -6.335e-05
b_loss_pw2_c                                      4.899e-05
b_loss_pw3_c                                      8.812e-05
b_packreplace_c                                  7.1631e-04
b_cellreplace_c                                  3.2231e-04
b_price_c                                         -0.002641
b_no_choice_d                                    5.8886e-04
b_mileage_d                                      -2.743e-05
b_range_pw1_d                                   -1.8766e-04
b_range_pw2_d                                    4.2508e-04
b_range_pw3_d                                    3.6723e-04
b_loss_pw1_d                                     -4.404e-06
b_loss_pw2_d                                     -4.125e-06
b_loss_pw3_d                                      1.589e-05
b_packreplace_d                                 -1.4977e-04
b_cellreplace_d                                 -1.7935e-04
b_price_d                                         5.774e-05
b_no_choice_e                                    1.8197e-04
b_mileage_e                                      -1.997e-05
b_range_pw1_e                                      0.002394
b_range_pw2_e                                   -6.3865e-04
b_range_pw3_e                                     4.054e-05
b_loss_pw1_e                                     -2.339e-05
b_loss_pw2_e                                     -2.025e-05
b_loss_pw3_e                                     -3.124e-05
b_packreplace_e                                  2.3804e-04
b_cellreplace_e                                  3.2950e-04
b_price_e                                       -6.2866e-04
b_no_choice_f                                     -0.009226
b_mileage_f                                      -8.750e-05
b_range_pw1_f                                     -0.002293
